alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.000000,0.080000,1,770250902,5.6993941079e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,2,770250903,5.6380304601e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,3,770250904,5.5086117803e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,4,770250905,5.5892824782e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,5,770250906,5.7868574429e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,6,770250907,5.7185959739e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,7,770250908,5.6093808551e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,8,770250909,5.7751513178e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,9,770250910,5.7960653296e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,10,770250911,5.6763509820e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,11,770250912,5.7064008949e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,12,770250913,5.7296936640e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,13,770250914,5.8962029536e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,14,770250915,5.8617353848e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,15,770250916,5.5743463643e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,16,770250917,5.6620798117e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,17,770250918,5.6426128720e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,18,770250919,5.7475585404e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,19,770250920,5.7723488135e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.080000,20,770250921,5.6159798375e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
