alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.000000,0.590000,1,270256002,8.1196296846e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,2,270256003,8.0751551592e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,3,270256004,8.2197338605e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,4,270256005,8.2034014138e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,5,270256006,8.2074064991e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,6,270256007,8.1425599310e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,7,270256008,8.2248324715e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,8,270256009,8.2307890624e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,9,270256010,8.1399916757e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,10,270256011,8.1658416006e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,11,270256012,8.2080901605e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,12,270256013,8.1906750252e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,13,270256014,8.1807921508e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,14,270256015,8.1915100893e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,15,270256016,8.2012936554e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,16,270256017,8.2334491130e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,17,270256018,8.2235836317e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,18,270256019,8.1717904987e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,19,270256020,8.2092367749e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.590000,20,270256021,8.2045960118e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
