alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.200000,0.370000,1,270453802,7.1832843141e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,2,270453803,7.0493378063e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,3,270453804,7.2828542638e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,4,270453805,7.2981356357e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,5,270453806,7.2233474535e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,6,270453807,7.1412990364e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,7,270453808,7.0341446888e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,8,270453809,7.1582965577e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,9,270453810,7.1518250162e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,10,270453811,7.1969877452e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,11,270453812,7.1066234395e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,12,270453813,7.2348002446e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,13,270453814,7.1963051839e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,14,270453815,7.2486330220e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,15,270453816,7.1264903915e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,16,270453817,7.1583582101e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,17,270453818,7.1068862864e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,18,270453819,7.1835798780e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,19,270453820,7.1793836949e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.370000,20,270453821,7.1604046427e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
