alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.200000,0.890000,1,270459002,9.4517066223e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,2,270459003,9.4391094955e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,3,270459004,9.4684321507e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,4,270459005,9.4328789210e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,5,270459006,9.4790604119e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,6,270459007,9.4611228781e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,7,270459008,9.4153244365e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,8,270459009,9.3939555878e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,9,270459010,9.5050432204e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,10,270459011,9.4292587933e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,11,270459012,9.4992038412e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,12,270459013,9.3835448144e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,13,270459014,9.3443740004e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,14,270459015,9.4690316938e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,15,270459016,9.4387255025e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,16,270459017,9.4213554192e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,17,270459018,9.4481754454e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,18,270459019,9.4260696197e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,19,270459020,9.4669221043e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.890000,20,270459021,9.4510081208e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
