alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.690000,1,770457002,8.8112728182e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,2,770457003,8.8714614813e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,3,770457004,8.8178629575e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,4,770457005,8.8374539414e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,5,770457006,8.8405992344e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,6,770457007,8.8630747231e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,7,770457008,8.8316706704e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,8,770457009,8.7742513731e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,9,770457010,8.8072619134e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,10,770457011,8.7992247793e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,11,770457012,8.8874776333e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,12,770457013,8.8244170963e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,13,770457014,8.8196295296e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,14,770457015,8.7689735850e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,15,770457016,8.7455214745e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,16,770457017,8.8264400072e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,17,770457018,8.8462119309e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,18,770457019,8.8156311130e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,19,770457020,8.8570910367e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.690000,20,770457021,8.8346841442e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
