alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.200000,0.710000,1,520457202,8.8474156816e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,2,520457203,8.8194556038e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,3,520457204,8.8899789918e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,4,520457205,8.9324217869e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,5,520457206,8.8032594578e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,6,520457207,8.8794156979e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,7,520457208,8.8770970708e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,8,520457209,8.8294206588e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,9,520457210,8.8549028439e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,10,520457211,8.8502529501e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,11,520457212,8.7866751874e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,12,520457213,8.8140476983e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,13,520457214,8.9234851683e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,14,520457215,8.9050920235e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,15,520457216,8.8348486212e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,16,520457217,8.8202657335e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,17,520457218,8.8571312395e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,18,520457219,8.8239954659e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,19,520457220,8.8824164992e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.710000,20,520457221,8.8333035309e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
