alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.100000,0.140000,1,270351502,4.9974058239e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,2,270351503,5.1481633596e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,3,270351504,5.2234793908e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,4,270351505,5.2402906277e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,5,270351506,5.2853780288e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,6,270351507,5.1495521695e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,7,270351508,5.0963629095e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,8,270351509,5.0137120793e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,9,270351510,5.1238320044e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,10,270351511,5.1598175228e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,11,270351512,5.2219593402e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,12,270351513,5.0966721555e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,13,270351514,5.0940285707e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,14,270351515,5.0931000444e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,15,270351516,5.0040904114e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,16,270351517,5.1548993727e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,17,270351518,5.1903932063e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,18,270351519,5.1793424099e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,19,270351520,5.2508722527e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.140000,20,270351521,5.1140287885e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
