alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.600000,1,770456102,8.4485017520e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,2,770456103,8.4931399050e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,3,770456104,8.4510925539e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,4,770456105,8.4256001093e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,5,770456106,8.4665897057e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,6,770456107,8.3929475217e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,7,770456108,8.4742845941e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,8,770456109,8.4154840059e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,9,770456110,8.4512246321e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,10,770456111,8.4529223336e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,11,770456112,8.5037048185e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,12,770456113,8.4294515255e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,13,770456114,8.4607182722e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,14,770456115,8.3957374486e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,15,770456116,8.4662308109e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,16,770456117,8.4417980753e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,17,770456118,8.4547503058e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,18,770456119,8.4460181041e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,19,770456120,8.4236790512e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.600000,20,770456121,8.3356205464e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
