alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.200000,0.250000,1,270452602,6.3211534461e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,2,270452603,6.1426825268e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,3,270452604,6.1494834822e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,4,270452605,6.2455011229e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,5,270452606,6.0667578457e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,6,270452607,6.3005620873e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,7,270452608,6.1113974350e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,8,270452609,6.1975465590e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,9,270452610,6.2228825743e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,10,270452611,6.1515698898e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,11,270452612,6.0797808711e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,12,270452613,6.1629140799e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,13,270452614,6.1262591653e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,14,270452615,6.2543139891e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,15,270452616,6.2625820117e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,16,270452617,6.1712910248e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,17,270452618,6.1794600142e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,18,270452619,6.2220295359e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,19,270452620,6.1708445722e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.200000,0.250000,20,270452621,6.2621289644e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
