alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.200000,0.850000,1,520458602,9.3362538481e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,2,520458603,9.3946802321e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,3,520458604,9.2933535669e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,4,520458605,9.3075005323e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,5,520458606,9.3708006507e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,6,520458607,9.3266784096e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,7,520458608,9.3392989305e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,8,520458609,9.2812887796e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,9,520458610,9.3609057122e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,10,520458611,9.3213302118e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,11,520458612,9.3217994200e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,12,520458613,9.3736282490e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,13,520458614,9.3272077869e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,14,520458615,9.3758447508e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,15,520458616,9.4343779098e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,16,520458617,9.3372452535e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,17,520458618,9.3320420852e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,18,520458619,9.3407449998e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,19,520458620,9.2839622986e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.850000,20,520458621,9.3218527280e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
