alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.100000,0.820000,1,20358302,9.1640489622e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,2,20358303,9.1240104633e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,3,20358304,9.2168609216e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,4,20358305,9.1764035064e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,5,20358306,9.1432449859e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,6,20358307,9.0936390326e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,7,20358308,9.2122444135e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,8,20358309,9.1377658573e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,9,20358310,9.1765420834e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,10,20358311,9.1078003043e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,11,20358312,9.0815526239e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,12,20358313,9.1390666938e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,13,20358314,9.2001268267e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,14,20358315,9.1514912410e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,15,20358316,9.1898701117e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,16,20358317,9.0741181184e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,17,20358318,9.1583227542e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,18,20358319,9.0549993292e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,19,20358320,9.0798318086e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.820000,20,20358321,9.1577424171e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
