alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.000000,1.000000,1,20260102,9.6598894137e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,2,20260103,9.5820594626e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,3,20260104,9.5914623191e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,4,20260105,9.5990589304e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,5,20260106,9.6363532970e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,6,20260107,9.6028617309e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,7,20260108,9.6176411471e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,8,20260109,9.6418921823e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,9,20260110,9.5420206383e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,10,20260111,9.6190746431e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,11,20260112,9.6062940509e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,12,20260113,9.6264516345e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,13,20260114,9.6620417315e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,14,20260115,9.6426158361e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,15,20260116,9.6256001941e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,16,20260117,9.5935113870e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,17,20260118,9.6058730591e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,18,20260119,9.6004818526e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,19,20260120,9.6512868862e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,1.000000,20,20260121,9.5535677350e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
