alpha,tau,D,npaths,mean_Ebar,std_Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.160000,20,5.4088096810e-01,7.9413341352e-03,500.00,2000.00,0.0100,0.30,20250101,378,598
