alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.000000,0.330000,1,520253402,6.8807341343e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,2,520253403,6.8280813245e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,3,520253404,6.8400670329e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,4,520253405,6.7589340561e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,5,520253406,6.7747808252e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,6,520253407,6.8592572503e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,7,520253408,6.8148704074e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,8,520253409,6.8504894468e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,9,520253410,6.7796126119e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,10,520253411,6.8147940556e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,11,520253412,6.8781874594e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,12,520253413,6.8479975438e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,13,520253414,6.8251136188e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,14,520253415,6.8314036700e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,15,520253416,6.7647530355e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,16,520253417,6.9423457649e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,17,520253418,6.8244127106e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,18,520253419,6.7476162415e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,19,520253420,6.7753653517e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.330000,20,520253421,6.8208018133e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
