alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.200000,0.710000,1,20457202,8.8203208269e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,2,20457203,8.7163549096e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,3,20457204,8.7893805631e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,4,20457205,8.7952032368e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,5,20457206,8.7939575714e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,6,20457207,8.8238542256e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,7,20457208,8.7528371412e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,8,20457209,8.8020109980e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,9,20457210,8.7870862808e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,10,20457211,8.7837512820e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,11,20457212,8.7554197617e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,12,20457213,8.7801056166e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,13,20457214,8.7672959452e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,14,20457215,8.7666519965e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,15,20457216,8.7675941104e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,16,20457217,8.7722508981e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,17,20457218,8.7472016663e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,18,20457219,8.7756469221e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,19,20457220,8.7777836266e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.710000,20,20457221,8.7708177050e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
