alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.000000,0.600000,1,770256102,8.2426460247e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,2,770256103,8.3090018762e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,3,770256104,8.3027702961e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,4,770256105,8.2831390371e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,5,770256106,8.3175463191e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,6,770256107,8.2499758413e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,7,770256108,8.3500881846e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,8,770256109,8.2856165244e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,9,770256110,8.2300592739e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,10,770256111,8.3077411043e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,11,770256112,8.2802460352e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,12,770256113,8.3157545710e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,13,770256114,8.2951208559e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,14,770256115,8.2231290469e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,15,770256116,8.2600305656e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,16,770256117,8.2990904169e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,17,770256118,8.3037335004e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,18,770256119,8.2755470675e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,19,770256120,8.3172763644e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.600000,20,770256121,8.3605721613e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
