alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.710000,1,520357202,8.8851359704e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,2,520357203,8.8662245501e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,3,520357204,8.7939564412e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,4,520357205,8.8801870316e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,5,520357206,8.8442083972e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,6,520357207,8.7985645806e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,7,520357208,8.8248696853e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,8,520357209,8.8348788277e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,9,520357210,8.8350751155e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,10,520357211,8.8312133684e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,11,520357212,8.8202758519e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,12,520357213,8.8242163961e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,13,520357214,8.8671318371e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,14,520357215,8.8573757998e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,15,520357216,8.8029974526e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,16,520357217,8.8267152389e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,17,520357218,8.8010678243e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,18,520357219,8.8327136253e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,19,520357220,8.7967736025e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.710000,20,520357221,8.8138522403e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
