alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.100000,0.190000,1,20352002,5.4932126798e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,2,20352003,5.3508955029e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,3,20352004,5.4917697425e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,4,20352005,5.5353770624e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,5,20352006,5.6080273600e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,6,20352007,5.4052528571e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,7,20352008,5.5334834750e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,8,20352009,5.4259967566e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,9,20352010,5.4358513169e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,10,20352011,5.4805867840e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,11,20352012,5.3446984209e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,12,20352013,5.3792820843e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,13,20352014,5.5060515045e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,14,20352015,5.4991732702e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,15,20352016,5.4778970194e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,16,20352017,5.4912832213e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,17,20352018,5.4887568397e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,18,20352019,5.5086324565e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,19,20352020,5.4306359435e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.190000,20,20352021,5.5235850474e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
