alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.100000,0.190000,1,270352002,5.4761246253e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,2,270352003,5.3851549894e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,3,270352004,5.5233165497e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,4,270352005,5.5118120857e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,5,270352006,5.4451100677e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,6,270352007,5.5983298345e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,7,270352008,5.5162954668e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,8,270352009,5.6682638368e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,9,270352010,5.5420410254e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,10,270352011,5.5079670346e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,11,270352012,5.5434533730e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,12,270352013,5.4399269165e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,13,270352014,5.4863089172e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,14,270352015,5.5275257129e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,15,270352016,5.4858545648e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,16,270352017,5.5628487427e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,17,270352018,5.5370199855e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,18,270352019,5.4575564701e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,19,270352020,5.4707256295e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.190000,20,270352021,5.3241779692e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
