alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.060000,1,770450702,6.8098052639e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,2,770450703,7.0310036696e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,3,770450704,6.9276698022e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,4,770450705,6.8342895735e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,5,770450706,6.2984061607e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,6,770450707,6.6330007203e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,7,770450708,6.8677064815e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,8,770450709,6.8029649746e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,9,770450710,6.6477917381e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,10,770450711,6.6447617749e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,11,770450712,6.9952023052e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,12,770450713,6.3945537329e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,13,770450714,6.8353795773e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,14,770450715,6.7023467803e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,15,770450716,6.6946269738e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,16,770450717,6.7021343878e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,17,770450718,6.5065786846e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,18,770450719,7.0146625491e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,19,770450720,6.9490300982e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.060000,20,770450721,6.7423256606e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
