alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.220000,1,770352302,5.7602492168e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,2,770352303,5.9033691831e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,3,770352304,5.9910446535e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,4,770352305,5.9447365086e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,5,770352306,6.0182367215e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,6,770352307,5.9470255994e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,7,770352308,6.1046686177e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,8,770352309,5.9936068567e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,9,770352310,5.8586021330e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,10,770352311,6.0209240584e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,11,770352312,6.0383800180e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,12,770352313,5.8507990977e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,13,770352314,6.0481777194e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,14,770352315,5.8968956534e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,15,770352316,5.9088153395e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,16,770352317,5.9399179852e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,17,770352318,5.9791455228e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,18,770352319,5.8626725458e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,19,770352320,5.8737612714e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.220000,20,770352321,5.9030376940e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
