alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.960000,1,770359702,9.7200035968e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,2,770359703,9.7466640411e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,3,770359704,9.7388411149e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,4,770359705,9.7393415604e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,5,770359706,9.6665456468e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,6,770359707,9.6738209290e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,7,770359708,9.7633577781e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,8,770359709,9.7158350684e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,9,770359710,9.7199579898e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,10,770359711,9.7377675276e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,11,770359712,9.7176784476e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,12,770359713,9.7492863918e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,13,770359714,9.6321019894e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,14,770359715,9.7018758280e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,15,770359716,9.8251418017e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,16,770359717,9.7239705805e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,17,770359718,9.7238159091e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,18,770359719,9.7588945691e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,19,770359720,9.6986353801e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.960000,20,770359721,9.6788128741e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
