alpha,tau,D,npaths,mean_Ebar,std_Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.000000,0.510000,20,7.8736574948e-01,3.8971529470e-03,500.00,2000.00,0.0100,0.30,20250101,378,598
