alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.100000,0.220000,1,20352302,5.8631129182e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,2,20352303,5.6634643773e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,3,20352304,5.8216911476e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,4,20352305,5.8163420851e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,5,20352306,5.7971316497e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,6,20352307,5.7657998645e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,7,20352308,5.7639652780e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,8,20352309,5.7909350729e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,9,20352310,5.7438152154e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,10,20352311,5.6487580938e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,11,20352312,5.7004455539e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,12,20352313,5.7201134455e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,13,20352314,5.8455144728e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,14,20352315,5.8906301773e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,15,20352316,5.8526113635e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,16,20352317,5.7909573838e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,17,20352318,5.7751063247e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,18,20352319,5.9024685831e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,19,20352320,5.8596849864e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.220000,20,20352321,5.7751526973e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
