alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.100000,0.060000,1,20350702,6.4107311287e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,2,20350703,6.3906620678e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,3,20350704,6.1285406978e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,4,20350705,6.3510499890e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,5,20350706,5.9859370959e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,6,20350707,5.9924794115e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,7,20350708,6.2732591928e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,8,20350709,6.3792426583e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,9,20350710,6.2908402924e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,10,20350711,6.2871210547e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,11,20350712,6.0156104327e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,12,20350713,6.3904913999e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,13,20350714,5.9983455039e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,14,20350715,6.3984746442e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,15,20350716,6.1597028397e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,16,20350717,6.3805769389e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,17,20350718,6.0919270161e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,18,20350719,6.2646747594e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,19,20350720,6.3334916141e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.060000,20,20350721,6.2223805642e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
