alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.100000,0.830000,1,270358402,9.1906441564e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,2,270358403,9.2352416556e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,3,270358404,9.2431856208e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,4,270358405,9.1852828860e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,5,270358406,9.2898142283e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,6,270358407,9.1912622501e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,7,270358408,9.2358013343e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,8,270358409,9.2083041040e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,9,270358410,9.2332918840e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,10,270358411,9.2477558899e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,11,270358412,9.2546955615e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,12,270358413,9.2229945499e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,13,270358414,9.2013007811e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,14,270358415,9.1503542949e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,15,270358416,9.2759317037e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,16,270358417,9.2097480181e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,17,270358418,9.1682998953e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,18,270358419,9.2593638614e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,19,270358420,9.2259111481e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.830000,20,270358421,9.2575633133e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
