alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.950000,1,770359602,9.6559808248e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,2,770359603,9.7221352097e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,3,770359604,9.6677911994e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,4,770359605,9.7072082051e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,5,770359606,9.6785116658e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,6,770359607,9.6504697540e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,7,770359608,9.7131381921e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,8,770359609,9.6848039843e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,9,770359610,9.6866886375e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,10,770359611,9.6837058175e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,11,770359612,9.6576889026e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,12,770359613,9.5861544837e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,13,770359614,9.6853863270e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,14,770359615,9.6698080942e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,15,770359616,9.6536903076e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,16,770359617,9.7294525012e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,17,770359618,9.6672184584e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,18,770359619,9.7387214852e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,19,770359620,9.6545750453e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.950000,20,770359621,9.6675371379e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
