alpha,tau,D,npaths,mean_Ebar,std_Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.200000,0.780000,20,9.0701768920e-01,3.8525722119e-03,500.00,2000.00,0.0100,0.30,20250101,378,598
