alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.640000,1,770456502,8.6503942477e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,2,770456503,8.6314358976e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,3,770456504,8.5677281971e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,4,770456505,8.6335398693e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,5,770456506,8.6189746682e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,6,770456507,8.6986945310e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,7,770456508,8.6330997394e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,8,770456509,8.6158610369e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,9,770456510,8.5543519729e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,10,770456511,8.6095114767e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,11,770456512,8.5457630707e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,12,770456513,8.5712135511e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,13,770456514,8.6829571300e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,14,770456515,8.6447457263e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,15,770456516,8.6098041343e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,16,770456517,8.6237726915e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,17,770456518,8.6581077545e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,18,770456519,8.6413030819e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,19,770456520,8.6706579461e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.640000,20,770456521,8.6685246700e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
