alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.470000,1,520354802,7.7874759762e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,2,520354803,7.8120201182e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,3,520354804,7.7689649339e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,4,520354805,7.7492318082e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,5,520354806,7.8356715803e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,6,520354807,7.7867848659e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,7,520354808,7.8731346230e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,8,520354809,7.8346787322e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,9,520354810,7.7423085361e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,10,520354811,7.7430473711e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,11,520354812,7.7650382310e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,12,520354813,7.8570621849e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,13,520354814,7.8345800903e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,14,520354815,7.7472479385e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,15,520354816,7.7649548974e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,16,520354817,7.7882425744e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,17,520354818,7.8139170712e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,18,520354819,7.7530214745e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,19,520354820,7.7693400207e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.470000,20,520354821,7.8262539609e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
