alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.000000,0.910000,1,20259202,9.2582355029e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,2,20259203,9.3179342726e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,3,20259204,9.3180424929e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,4,20259205,9.3275002506e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,5,20259206,9.3584322994e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,6,20259207,9.3467030038e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,7,20259208,9.3530461180e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,8,20259209,9.3169225158e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,9,20259210,9.2944942814e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,10,20259211,9.3642304138e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,11,20259212,9.2877543001e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,12,20259213,9.3041774294e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,13,20259214,9.3351056801e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,14,20259215,9.3169183440e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,15,20259216,9.2982052975e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,16,20259217,9.3116852455e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,17,20259218,9.3368397211e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,18,20259219,9.2447701037e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,19,20259220,9.3242314415e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.910000,20,20259221,9.3294217852e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
