alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.200000,0.490000,1,20455002,7.7325720551e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,2,20455003,7.7751910830e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,3,20455004,7.7849370007e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,4,20455005,7.7224376388e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,5,20455006,7.7852592941e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,6,20455007,7.8940448771e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,7,20455008,7.8690753776e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,8,20455009,7.9547619876e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,9,20455010,7.7539127590e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,10,20455011,7.8758556001e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,11,20455012,7.7792313686e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,12,20455013,7.9158459220e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,13,20455014,7.8839621161e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,14,20455015,7.8789136471e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,15,20455016,7.9695896035e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,16,20455017,7.8890934339e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,17,20455018,7.8917734990e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,18,20455019,7.7773525465e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,19,20455020,7.8282823482e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.490000,20,20455021,7.8106729935e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
