alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.200000,0.460000,1,20454702,7.6612980623e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,2,20454703,7.6591876830e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,3,20454704,7.6972895107e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,4,20454705,7.6589073994e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,5,20454706,7.6420069496e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,6,20454707,7.7248016076e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,7,20454708,7.6815398786e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,8,20454709,7.6817585033e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,9,20454710,7.7442462953e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,10,20454711,7.6764541551e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,11,20454712,7.6402485659e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,12,20454713,7.7351458929e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,13,20454714,7.7195562433e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,14,20454715,7.7377519780e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,15,20454716,7.6357892885e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,16,20454717,7.6602154071e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,17,20454718,7.7572963066e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,18,20454719,7.6320578343e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,19,20454720,7.6774672266e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.460000,20,20454721,7.6645137341e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
