alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.150000,1,770451602,5.3108504876e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,2,770451603,5.5909432151e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,3,770451604,5.4913749468e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,4,770451605,5.4794080214e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,5,770451606,5.5811450044e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,6,770451607,5.4739975307e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,7,770451608,5.5901644322e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,8,770451609,5.4352342439e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,9,770451610,5.4901941617e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,10,770451611,5.5706363946e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,11,770451612,5.5709088370e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,12,770451613,5.4975526543e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,13,770451614,5.3198256555e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,14,770451615,5.4277904787e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,15,770451616,5.3717305639e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,16,770451617,5.4331544308e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,17,770451618,5.4131655231e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,18,770451619,5.3774533349e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,19,770451620,5.5348079367e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.150000,20,770451621,5.4485925412e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
