alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.670000,1,520356802,8.6812319396e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,2,520356803,8.6209708457e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,3,520356804,8.7195298131e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,4,520356805,8.6668553467e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,5,520356806,8.7285952040e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,6,520356807,8.7060340879e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,7,520356808,8.5860474925e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,8,520356809,8.6329456985e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,9,520356810,8.7225596789e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,10,520356811,8.6514389578e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,11,520356812,8.7024379240e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,12,520356813,8.6630163676e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,13,520356814,8.7063593857e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,14,520356815,8.7166677082e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,15,520356816,8.6622625151e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,16,520356817,8.6918861190e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,17,520356818,8.7392270952e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,18,520356819,8.7039906090e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,19,520356820,8.7085907835e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.670000,20,520356821,8.6168527671e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
