alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.900000,1,770459102,9.5125336524e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,2,770459103,9.5001966046e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,3,770459104,9.5217464874e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,4,770459105,9.5734448951e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,5,770459106,9.5356766768e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,6,770459107,9.5908082804e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,7,770459108,9.5649761627e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,8,770459109,9.5179301498e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,9,770459110,9.5998134842e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,10,770459111,9.5458018762e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,11,770459112,9.5385085996e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,12,770459113,9.5358507752e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,13,770459114,9.5323641839e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,14,770459115,9.4969929167e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,15,770459116,9.5634006387e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,16,770459117,9.5418075721e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,17,770459118,9.5369709489e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,18,770459119,9.5380548243e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,19,770459120,9.5856266669e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.900000,20,770459121,9.6149911351e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
