alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.200000,0.910000,1,520459202,9.5716672881e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,2,520459203,9.5196672186e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,3,520459204,9.4586906972e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,4,520459205,9.5913592208e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,5,520459206,9.5274086648e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,6,520459207,9.6305973029e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,7,520459208,9.4419859973e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,8,520459209,9.5448103305e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,9,520459210,9.5648199473e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,10,520459211,9.5851042962e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,11,520459212,9.5277617547e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,12,520459213,9.5277657279e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,13,520459214,9.5387226657e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,14,520459215,9.5424173759e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,15,520459216,9.5043622510e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,16,520459217,9.5289805210e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,17,520459218,9.5310677456e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,18,520459219,9.5154941146e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,19,520459220,9.5577235795e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.910000,20,520459221,9.4989427901e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
