alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.000000,0.460000,1,770254702,7.6392350357e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,2,770254703,7.6895982429e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,3,770254704,7.6827153539e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,4,770254705,7.6290068628e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,5,770254706,7.6142721312e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,6,770254707,7.6972914529e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,7,770254708,7.6107124027e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,8,770254709,7.6635392008e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,9,770254710,7.5470917346e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,10,770254711,7.6775365548e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,11,770254712,7.6992713416e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,12,770254713,7.7009480978e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,13,770254714,7.6631460483e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,14,770254715,7.6523132419e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,15,770254716,7.6371402924e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,16,770254717,7.6629959663e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,17,770254718,7.6480693818e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,18,770254719,7.6513690823e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,19,770254720,7.6379703966e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.460000,20,770254721,7.6806254854e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
