alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.200000,0.560000,1,20455702,8.1248981641e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,2,20455703,8.1762415902e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,3,20455704,8.1457971206e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,4,20455705,8.2251859834e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,5,20455706,8.1614676665e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,6,20455707,8.1434505566e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,7,20455708,8.2218319159e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,8,20455709,8.2598169532e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,9,20455710,8.2514462361e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,10,20455711,8.1476498716e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,11,20455712,8.1442671187e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,12,20455713,8.1480169611e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,13,20455714,8.1248602890e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,14,20455715,8.1829435538e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,15,20455716,8.1775250796e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,16,20455717,8.1485277593e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,17,20455718,8.1262132688e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,18,20455719,8.2084827761e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,19,20455720,8.1896691068e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.560000,20,20455721,8.2009349302e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
