alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.860000,1,520358702,9.3571761125e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,2,520358703,9.3378585148e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,3,520358704,9.3214735320e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,4,520358705,9.3030787469e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,5,520358706,9.3856031635e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,6,520358707,9.3988039578e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,7,520358708,9.3792295282e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,8,520358709,9.3468176982e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,9,520358710,9.3705131209e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,10,520358711,9.3215420833e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,11,520358712,9.3999543216e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,12,520358713,9.3522999409e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,13,520358714,9.3513926759e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,14,520358715,9.3658022112e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,15,520358716,9.3090265330e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,16,520358717,9.3230198684e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,17,520358718,9.2964546918e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,18,520358719,9.3196670924e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,19,520358720,9.3606654934e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.860000,20,520358721,9.3348085728e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
