alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.110000,1,770351202,5.4351583612e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,2,770351203,5.3209442476e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,3,770351204,5.4379144694e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,4,770351205,5.4577606374e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,5,770351206,5.4143137753e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,6,770351207,5.4742644777e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,7,770351208,5.4093818192e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,8,770351209,5.3750878693e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,9,770351210,5.3496880146e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,10,770351211,5.2265459363e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,11,770351212,5.4446156072e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,12,770351213,5.2646767179e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,13,770351214,5.2626288419e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,14,770351215,5.4577505885e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,15,770351216,5.6073381855e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,16,770351217,5.4630690591e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,17,770351218,5.3654403421e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,18,770351219,5.3099570737e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,19,770351220,5.3215078175e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.110000,20,770351221,5.4133436777e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
