alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.420000,1,770454302,7.5682267294e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,2,770454303,7.5487998120e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,3,770454304,7.6657495504e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,4,770454305,7.6759686574e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,5,770454306,7.5823475605e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,6,770454307,7.5644993687e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,7,770454308,7.5691772800e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,8,770454309,7.6187779078e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,9,770454310,7.6144114904e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,10,770454311,7.5670257736e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,11,770454312,7.4956489358e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,12,770454313,7.5559698543e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,13,770454314,7.5278880358e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,14,770454315,7.5338897693e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,15,770454316,7.6159210561e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,16,770454317,7.6286805026e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,17,770454318,7.5681463527e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,18,770454319,7.6007879488e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,19,770454320,7.5923306911e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.420000,20,770454321,7.4952679547e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
