alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.000000,0.380000,1,270253902,7.0840730357e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,2,270253903,7.0896832813e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,3,270253904,7.1381601260e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,4,270253905,7.1115013144e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,5,270253906,7.0758710652e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,6,270253907,7.1620750616e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,7,270253908,7.1111877595e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,8,270253909,7.0942531721e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,9,270253910,7.1433230386e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,10,270253911,7.0861912633e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,11,270253912,7.1122500988e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,12,270253913,7.1069510359e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,13,270253914,7.1255083037e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,14,270253915,7.0634822842e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,15,270253916,7.1698011847e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,16,270253917,7.1809166464e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,17,270253918,7.1514408320e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,18,270253919,7.0958827491e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,19,270253920,7.0802813512e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.380000,20,270253921,7.1659334122e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
