alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.000000,0.190000,1,520252002,5.5224379860e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,2,520252003,5.4959437013e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,3,520252004,5.5457994844e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,4,520252005,5.4234706636e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,5,520252006,5.5008974842e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,6,520252007,5.3570301402e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,7,520252008,5.4400003336e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,8,520252009,5.6035441395e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,9,520252010,5.4152503606e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,10,520252011,5.6032353246e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,11,520252012,5.4682310542e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,12,520252013,5.4711932517e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,13,520252014,5.5511291293e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,14,520252015,5.4517796385e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,15,520252016,5.5973857851e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,16,520252017,5.5738442370e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,17,520252018,5.4682088287e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,18,520252019,5.5075151655e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,19,520252020,5.5906450901e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.000000,0.190000,20,520252021,5.5501951340e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
