alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.050000,1,520350602,6.3540977060e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,2,520350603,6.4363341812e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,3,520350604,6.2110515412e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,4,520350605,6.3601090194e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,5,520350606,6.2748504769e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,6,520350607,6.8225900312e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,7,520350608,6.3732569112e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,8,520350609,5.9913470329e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,9,520350610,6.7287945290e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,10,520350611,6.6010250666e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,11,520350612,6.3992310212e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,12,520350613,5.7977929636e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,13,520350614,6.4247578793e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,14,520350615,6.1978621953e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,15,520350616,6.4084720315e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,16,520350617,6.3290537853e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,17,520350618,6.4007325410e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,18,520350619,6.3926036663e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,19,520350620,6.5356121567e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.050000,20,520350621,6.2406211713e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
