alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.200000,0.490000,1,520455002,7.9566626739e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,2,520455003,7.8799489054e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,3,520455004,7.8756560641e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,4,520455005,7.9738683611e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,5,520455006,7.8836550218e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,6,520455007,7.9132023545e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,7,520455008,7.9280798773e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,8,520455009,7.8782558055e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,9,520455010,7.8405201942e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,10,520455011,7.8797122639e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,11,520455012,7.9362901896e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,12,520455013,7.9884472129e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,13,520455014,7.9618273473e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,14,520455015,7.8218420399e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,15,520455016,8.0167878808e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,16,520455017,7.9189429752e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,17,520455018,7.9458164522e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,18,520455019,7.9087486261e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,19,520455020,8.0010405516e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.490000,20,520455021,7.9205680791e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
