alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.200000,0.430000,1,520454402,7.6912833310e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,2,520454403,7.5908505049e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,3,520454404,7.6555054140e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,4,520454405,7.5824767054e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,5,520454406,7.5788323889e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,6,520454407,7.5902018854e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,7,520454408,7.5707626980e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,8,520454409,7.6130523156e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,9,520454410,7.6733255841e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,10,520454411,7.5599109707e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,11,520454412,7.5788148540e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,12,520454413,7.6425661652e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,13,520454414,7.5675746853e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,14,520454415,7.5613330384e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,15,520454416,7.5942598768e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,16,520454417,7.6102368502e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,17,520454418,7.5568946701e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,18,520454419,7.5861286734e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,19,520454420,7.5930974200e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.200000,0.430000,20,520454421,7.6187372099e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
