alpha,tau,D,npaths,mean_Ebar,std_Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.000000,0.530000,20,7.8839939650e-01,4.3632476875e-03,500.00,2000.00,0.0100,0.30,20250101,378,598
