alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.410000,1,520354202,7.4660844015e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,2,520354203,7.4772773859e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,3,520354204,7.4424486688e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,4,520354205,7.4200783392e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,5,520354206,7.5027541062e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,6,520354207,7.4700385849e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,7,520354208,7.4558503238e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,8,520354209,7.4787991540e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,9,520354210,7.5877326369e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,10,520354211,7.3539658364e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,11,520354212,7.4772754802e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,12,520354213,7.4904355892e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,13,520354214,7.4689476287e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,14,520354215,7.4873507356e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,15,520354216,7.4128835340e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,16,520354217,7.4628012694e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,17,520354218,7.3987606636e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,18,520354219,7.4788690247e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,19,520354220,7.3969732354e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.410000,20,520354221,7.4132553695e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
