alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.000000,0.310000,1,270253202,6.6532375059e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,2,270253203,6.5599683954e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,3,270253204,6.6541195299e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,4,270253205,6.6522635137e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,5,270253206,6.6001946735e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,6,270253207,6.6782101071e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,7,270253208,6.6593155841e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,8,270253209,6.5628457553e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,9,270253210,6.6524775824e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,10,270253211,6.6738424067e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,11,270253212,6.5960510020e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,12,270253213,6.6353412213e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,13,270253214,6.5694478545e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,14,270253215,6.7505076970e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,15,270253216,6.5715689438e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,16,270253217,6.6727212798e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,17,270253218,6.6767008849e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,18,270253219,6.6941095043e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,19,270253220,6.7540304007e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.310000,20,270253221,6.6814842589e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
