alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.200000,0.160000,1,770451702,5.3606481998e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,2,770451703,5.6017029706e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,3,770451704,5.5846198856e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,4,770451705,5.4164743829e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,5,770451706,5.5224678325e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,6,770451707,5.5595352999e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,7,770451708,5.5636755313e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,8,770451709,5.4615157664e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,9,770451710,5.5565885031e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,10,770451711,5.4626982875e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,11,770451712,5.5713883959e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,12,770451713,5.4274771301e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,13,770451714,5.5017920415e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,14,770451715,5.4954041002e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,15,770451716,5.5731403878e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,16,770451717,5.5131015581e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,17,770451718,5.3770814445e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,18,770451719,5.3634585138e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,19,770451720,5.4621831613e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.200000,0.160000,20,770451721,5.4266952132e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
