alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.200000,0.530000,1,20455402,7.9798822783e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,2,20455403,7.9928435046e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,3,20455404,8.0298894433e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,4,20455405,8.0362529990e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,5,20455406,8.0508129370e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,6,20455407,7.9752134103e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,7,20455408,8.0090169540e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,8,20455409,8.0678242243e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,9,20455410,8.0026465788e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,10,20455411,8.0605393396e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,11,20455412,7.9989634087e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,12,20455413,7.9830223029e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,13,20455414,8.0726954860e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,14,20455415,8.0171073128e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,15,20455416,8.0211769115e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,16,20455417,8.0091836326e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,17,20455418,7.9531902226e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,18,20455419,8.0151580612e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,19,20455420,8.0204976867e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.200000,0.530000,20,20455421,8.0411032790e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
