alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.640000,1,770356502,8.5654726513e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,2,770356503,8.6182775324e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,3,770356504,8.6150487822e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,4,770356505,8.6084948372e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,5,770356506,8.5621240205e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,6,770356507,8.6340385786e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,7,770356508,8.6200730156e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,8,770356509,8.6545686110e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,9,770356510,8.5844348265e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,10,770356511,8.5828545617e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,11,770356512,8.6016291145e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,12,770356513,8.6008118726e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,13,770356514,8.5733748308e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,14,770356515,8.6443262810e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,15,770356516,8.6001688937e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,16,770356517,8.5966705979e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,17,770356518,8.6304976408e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,18,770356519,8.6230434460e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,19,770356520,8.5015279257e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.640000,20,770356521,8.5959433122e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
