alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.100000,0.410000,1,20354202,7.3494133422e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,2,20354203,7.2798305807e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,3,20354204,7.4253220901e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,4,20354205,7.3583229699e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,5,20354206,7.3866432470e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,6,20354207,7.2946644132e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,7,20354208,7.3673217587e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,8,20354209,7.4108972168e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,9,20354210,7.4160039118e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,10,20354211,7.3605105078e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,11,20354212,7.3106769520e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,12,20354213,7.3772648102e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,13,20354214,7.3317137922e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,14,20354215,7.3931088408e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,15,20354216,7.2682846414e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,16,20354217,7.4448124801e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,17,20354218,7.3884698547e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,18,20354219,7.3527020920e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,19,20354220,7.4013292572e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.100000,0.410000,20,20354221,7.4606750146e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
