alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.000000,0.830000,1,270258402,9.0591462634e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,2,270258403,9.1023566044e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,3,270258404,9.0958353343e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,4,270258405,9.1127208962e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,5,270258406,9.0775207149e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,6,270258407,9.0728824553e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,7,270258408,9.0610650523e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,8,270258409,9.1010455144e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,9,270258410,9.1070470693e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,10,270258411,9.0561650964e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,11,270258412,9.0741162731e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,12,270258413,9.0514951967e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,13,270258414,9.1415500022e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,14,270258415,9.0893737914e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,15,270258416,9.0634103549e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,16,270258417,9.1264725815e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,17,270258418,9.0964438718e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,18,270258419,9.0817161658e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,19,270258420,9.0421586861e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.830000,20,270258421,9.1002884347e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
