alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.100000,0.130000,1,270351402,5.2622345494e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,2,270351403,5.1605966273e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,3,270351404,5.0864797662e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,4,270351405,5.1901047555e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,5,270351406,5.1022395562e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,6,270351407,5.1611009308e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,7,270351408,4.9628037107e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,8,270351409,5.0741867021e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,9,270351410,5.1304466043e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,10,270351411,5.0500573833e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,11,270351412,4.9783596059e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,12,270351413,5.2709196323e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,13,270351414,5.1539397384e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,14,270351415,5.1270388391e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,15,270351416,5.0808609261e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,16,270351417,5.0394424694e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,17,270351418,5.0038656914e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,18,270351419,5.0245123813e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,19,270351420,5.2044109687e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.100000,0.130000,20,270351421,5.1655991314e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
