alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.000000,0.510000,1,770255202,7.8474687568e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,2,770255203,7.9050990467e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,3,770255204,7.9185931619e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,4,770255205,7.8831644987e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,5,770255206,7.8555643162e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,6,770255207,7.8174969618e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,7,770255208,7.8903076907e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,8,770255209,7.8272008011e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,9,770255210,7.8972994306e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,10,770255211,7.9103212800e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,11,770255212,7.8764210757e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,12,770255213,7.8317511860e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,13,770255214,7.8633348992e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,14,770255215,7.7837794470e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,15,770255216,7.8874075148e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,16,770255217,7.8999351625e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,17,770255218,7.9129652665e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,18,770255219,7.8382150557e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,19,770255220,7.9286223125e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.000000,0.510000,20,770255221,7.8982020321e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
