alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.500000,0.100000,0.160000,1,520351702,5.2621797616e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,2,520351703,5.2939559345e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,3,520351704,5.2251368338e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,4,520351705,5.4505458586e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,5,520351706,5.2961960309e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,6,520351707,5.3440859218e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,7,520351708,5.2952651006e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,8,520351709,5.1615108769e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,9,520351710,5.1919402030e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,10,520351711,5.2952547621e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,11,520351712,5.2632138048e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,12,520351713,5.2681737393e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,13,520351714,5.3370902376e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,14,520351715,5.3917989381e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,15,520351716,5.2140214577e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,16,520351717,5.2528206641e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,17,520351718,5.2251029958e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,18,520351719,5.3751747455e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,19,520351720,5.4157745651e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.500000,0.100000,0.160000,20,520351721,5.2562541086e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
