alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.100000,0.050000,1,770350602,6.8501228500e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,2,770350603,6.6321250826e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,3,770350604,6.4113909103e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,4,770350605,6.2256213972e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,5,770350606,6.8130819730e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,6,770350607,5.9349922793e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,7,770350608,6.0792811742e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,8,770350609,6.9249722331e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,9,770350610,6.4009242288e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,10,770350611,6.6566053049e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,11,770350612,6.6859942827e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,12,770350613,6.6258896291e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,13,770350614,6.6757356315e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,14,770350615,6.6931056522e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,15,770350616,6.3690973967e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,16,770350617,6.4882969803e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,17,770350618,6.7088248986e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,18,770350619,6.9523326567e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,19,770350620,6.5372039966e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.750000,0.100000,0.050000,20,770350621,6.4686485938e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
