alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.250000,0.000000,0.860000,1,270258702,9.1742313197e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,2,270258703,9.1901081471e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,3,270258704,9.2279883771e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,4,270258705,9.1326457675e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,5,270258706,9.1801171379e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,6,270258707,9.2078897371e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,7,270258708,9.2049079890e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,8,270258709,9.2064317894e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,9,270258710,9.1836319203e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,10,270258711,9.2293257111e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,11,270258712,9.1784287331e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,12,270258713,9.1812545512e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,13,270258714,9.1252204460e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,14,270258715,9.1804920142e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,15,270258716,9.1336340305e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,16,270258717,9.1947070712e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,17,270258718,9.2128038083e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,18,270258719,9.2552476208e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,19,270258720,9.2128530156e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.250000,0.000000,0.860000,20,270258721,9.1634124195e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
