alpha,tau,D,path,seed,Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.000000,0.350000,1,20253602,6.8819156638e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,2,20253603,6.8360015669e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,3,20253604,6.8620117340e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,4,20253605,6.8590587909e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,5,20253606,6.9254468025e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,6,20253607,6.9189882751e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,7,20253608,6.8313264030e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,8,20253609,6.8909229564e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,9,20253610,6.8618469589e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,10,20253611,6.9278470491e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,11,20253612,6.9291323791e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,12,20253613,6.9416531325e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,13,20253614,6.8791600162e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,14,20253615,6.9548964655e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,15,20253616,6.8901480193e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,16,20253617,6.8360786069e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,17,20253618,6.9138197244e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,18,20253619,6.9132419624e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,19,20253620,6.9263121325e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
0.000000,0.000000,0.350000,20,20253621,6.8803657223e-01,500.00,2000.00,0.0100,0.30,20250101,378,598
