alpha,tau,D,npaths,mean_Ebar,std_Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.750000,0.000000,0.450000,20,7.6085700935e-01,4.9548174312e-03,500.00,2000.00,0.0100,0.30,20250101,378,598
